"","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","D12","D13","D14","D15","D16","D17","D18","D19","D20","S1_1","S1_2","S1_3","S1_4","S1_5","S1_6","S1_7","S1_8","S1_9","S1_10","S1_11","S1_12","S1_13","S1_14","S1_15","S1_16","S1_17","S1_18","S1_19","S1_20","S2_1","S2_2","S2_3","S2_4","S2_5","S2_6","S2_7","S2_8","S2_9","S2_10","S2_11","S2_12","S2_13","S2_14","S2_15","S2_16","S2_17","S2_18","S2_19","S2_20"
"11",8.10807025923486,5.80078661488205,1.2498555289474,7.77885217869207,0.520599082112323,4.22277760659506,3.95499536117689,4.56277912285776,8.54402681349739,2.3676601722622,3.34397111911308,8.22421612845217,0.90265199490677,-1.24580196822484,1.76044365092714,9.26574396338962,11.6332373968129,6.41534139542338,11.3332430736088,4.73242570126644,11.8599933388024,3.72747916395848,-6.03948706699478,1.60331987172806,2.31289936769774,2.56624582425096,2.17117679741603,1.23922637656,-1.50701487323351,0.114868423694888,3.2920389839993,0.937960833791883,-1.42233035474511,1.55612555502786,-1.04557694376468,-0.738802998335521,1.03656992588036,-5.02230510546004,-0.333367141104826,-4.09251673413607,-9.18167989503756,-4.85043234660817,-6.73773238449164,-5.99107211919191,-4.28364603029096,-5.44572791784679,-3.34054173969617,-7.41890386160309,1.66718927870471,-9.8684563140674,-8.07661309979223,-7.73570546701454,-6.13360539775594,-6.96882487841202,0.0704575493819641,-4.7319243196968,-2.15066394127703,-5.73194422200305,-6.12562971998731,1.52172877428159,7.42590053720987,7.58965170608641,2.66310537348142,4.9620999301542,4.57966025750229,6.77887148971766,5.238475418637,7.11465398464162,4.03284909816681,11.5921501864652,4.86956092855822,4.28941005684109,0.283935558611228,4.66679121689306,6.456436692061,2.76649772757431,4.75241916929567,4.96399846453864,2.66309381654777,3.61909281485017,-5.56927634238808,-3.97926347505633,0.856770091767529,-2.2612169701892,-4.8304562368758,-8.35088273441256,-5.91878827984966,-7.50013879581784,-1.82281753436227,-2.54839879484896,-5.1723836181642,-7.61843488910288,-6.25943501787282,-6.23008972059756,-3.8096768056194,-8.49949240612585,-1.80999265697209,-8.38286801374133,-6.17697279064763,-7.24279906428079
"12",6.09122028333216,9.50939160834562,-0.174922904601929,8.86758531507161,-0.744168728552224,3.59322130742503,5.16213425723909,3.99678235202583,7.96953320874884,6.0677655464473,3.89199066066549,7.31113258995812,-0.12031355982616,-1.67875949808419,1.95236952524131,8.27496962907735,9.79874064164545,7.08192183352011,9.59549145140627,5.33863260500327,10.8077270494106,5.34380324443141,-4.02077719269141,-0.658677676146051,-1.93018910236289,2.248469086833,4.51694371325867,-0.815152922997076,-3.19010324303074,-2.49241109346372,7.46043871664931,2.43212555950947,-1.3219806250852,0.162828461672151,-1.54121248197505,0.290719896072865,1.03561586142544,-2.0985824645188,0.443585922231221,-4.15554230979205,-9.7882281506666,-5.01065019343782,-5.52772894349062,-9.29192368779526,-4.02926625870934,-7.60366944628217,-3.06622880721567,-10.0399940245041,-3.18030169857945,-9.00843304809721,-6.3356734075327,-7.18770144934733,-6.5350208931961,-8.25645476112148,-10.775253133664,-1.57315315027387,1.06982488106651,-6.75797298154318,-8.55188744289191,-0.15689341763505,7.72181716065238,7.01430299570856,-0.838657644244193,1.98774778315002,1.28205383108848,8.3774207502475,5.34198037767732,4.40843734466696,0.199388917514953,14.3169677182961,0.290154056859588,5.14763281342899,-2.40903240296961,5.2840024405301,4.74121750557337,-1.47245082569282,4.11259674482806,2.68685665590572,5.07524630751407,1.82628902952438,-7.44791564442693,-3.85781375377711,0.454583918272623,-7.01345302165373,-2.83583351159096,-10.7908102832201,-5.79405587071354,-7.72223479044644,0.824894673172257,-2.13259485199382,-1.78959787614225,-7.77967520698524,-9.57187838163111,-6.25147740746607,-2.24839596451231,-10.6297729098608,-1.56917561010215,-3.58087265439568,-11.8432719764986,-5.48129229336584
"13",8.55629887769792,10.3543175459714,0.234297486346819,12.3409202157782,1.14727644791846,4.03535566685125,5.84247874229974,4.24916433666873,7.73152687913909,8.78301290596397,4.26752930682137,12.862612161762,-0.638051506461155,0.126028503868946,2.21423889874483,9.85850124879611,13.1694003726297,7.97416202301791,11.7004328878179,7.66841239459769,6.06787821534743,4.33182352320136,-4.45675844210389,0.00336954154499086,1.04490925587818,3.84731393962356,4.40078732800037,-2.12790325182135,-1.5783870982317,-5.51667803893507,5.70775236348244,1.76466267108764,-2.41168216047505,1.29228404227239,-3.08201369935264,0.981519070996351,-0.956298532499956,-2.25368994206335,3.19424771371524,-2.20306923851227,-9.14066084740474,-7.41288105048354,-7.66863729294407,-10.0287692331666,-2.988767518031,-6.88883928839882,-6.10823186157342,-9.52531081161812,0.0745969852821395,-11.219714931866,-10.5115693019114,-7.46843804875613,-2.81114033405686,-6.2244442892548,1.24016897491797,-4.27904493715907,0.327510865803755,-2.44155445213425,-8.55193163166759,-0.935741207627,7.96885625690109,4.47419652527523,-2.70987154064529,-1.02013107079925,-1.73494341417892,6.19476353025506,2.18258214867746,2.74378764772774,-1.58056339403832,7.57422248641388,1.26337406407488,7.09327841270367,-1.38594613345745,7.97031582815256,3.94685974764659,1.70370299220754,4.52978907728273,4.63371058729746,3.46405451332952,0.147103717026167,-6.99344927756651,-2.55820414975295,-1.08480460012744,-6.23481352417068,-0.255028753336276,-7.52851153551683,-4.09566826641938,-6.68895080263413,0.906902285585161,-1.15490956768759,-4.23116495780313,-8.02541794335072,-7.09469835552035,-5.2711367027451,-0.514071983517995,-9.07239438451959,-2.24378409909239,-8.01504513713499,-9.78864658026157,-2.50205706740815
"14",9.44775970113062,8.81345061946076,1.04968070211799,11.4783950315366,3.72741127113908,5.17213482048025,5.89894631153033,5.94135698995509,7.97088405375921,8.23218021959901,5.35296359642422,12.6498046262191,0.962866637248403,-2.11477294133535,3.80871622144376,11.5978169703341,10.8121416440167,7.80649981908268,13.3565614989882,5.97307239665025,6.27358719128949,4.32462184042935,-2.83178143612137,1.6768965674263,-4.70805839778692,4.38484514130615,2.97729345575573,-0.0129661246087207,-2.21693030714724,-7.45196338645298,5.29942383843194,3.45083018805059,-1.55965694169068,0.139682126451061,-2.54958193658111,1.73578770231026,-0.0153890293623042,-1.21925764903738,0.236363522979867,-3.89030507408774,-9.07405391825948,-6.63705706079451,-9.78607290245743,-10.2977679548006,-6.12966440824733,-8.93932682148078,-6.02307319817423,-5.90967436374978,-4.81541796381221,-10.2154918220431,-11.7787421811168,-9.1560409828479,-7.18523773601888,-8.68343099704453,-10.5790084469385,-3.84518856642779,0.418477559825788,-6.80828724647294,-9.31269811213128,-0.214417789516421,6.77338612857456,5.52896085835014,-2.10070101966512,-4.63691778132861,-4.81083548150344,4.60015378654664,-0.215092660933693,2.06817776230677,-2.2593653337421,10.2953329379726,1.09840168588094,6.04109087642721,-2.58566493063983,3.59740173856899,2.27986413030824,-2.06071293494458,0.428928214991609,5.09939514545685,2.71749603530625,-3.92128356534035,-4.03016951983642,1.42482085240219,0.572441613439696,-3.45279599633727,-0.263127209615292,-7.49225581528659,-4.84659018146623,-5.46909551462732,3.03878077039332,-1.77931273247158,-4.40078691485836,-8.01983793254964,-6.83951981894718,-3.12032206729048,0.472442093984538,-4.45288651819112,-1.1784034352371,-7.38271889644073,-11.0678298338075,-2.00329095111206
"15",7.56503227413203,5.83387395555391,0.821860589173283,11.9530151789973,0.179381934501374,5.63001426485318,4.75588758031851,8.75354916253976,6.90849448322069,8.37232667863258,4.44842157126416,12.3932887643125,4.8343324570158,0.307026838272038,3.90976164213957,16.0044442959735,11.6146016612763,9.59597222706566,16.1622146685033,9.95761609062768,10.3309017387708,5.01147409142994,-3.78609656944166,2.95879593354711,-2.06069193444187,0.235290172104056,0.385286780185458,-2.12704094809911,-3.26446626577974,-6.34148865125017,6.0807013600189,0.429690273815981,-2.4802143477944,-1.64266881840047,-0.511712797651321,1.81736687537986,0.838520905988301,-3.13221640608752,0.423013459733847,-4.59653916678923,-8.73810558380186,-8.12564836730023,-7.55823915472792,-10.8465872156543,-6.25780366522769,-10.12797886228,-7.7221732590041,-7.07631056388801,-3.16730327452341,-11.3655793271705,-12.3871445013105,-8.27000308580671,-5.82428430702121,-10.4265051676808,-0.826796474593907,-6.67051926739606,-1.1388523569855,-6.30981027068369,-11.8022900064785,-0.643702786483385,6.38397313895815,5.2660504796914,-0.344206065507107,-6.04054121976702,-4.50609564853464,5.24586044669587,-0.802397207734942,-0.0981889340796948,-3.88019515174686,5.80037416784067,1.45903983029588,2.6648328326718,-5.19861962998573,4.3651139014017,-0.89210013980011,-0.319361532338773,-0.122308449262133,6.41653000286457,2.00303263695932,-3.69892877770162,-2.40752013200278,4.18072931766797,5.50510709419224,-3.4494365252925,0.14953633641801,-3.48087736169508,-2.63767145255374,-3.98766422603499,6.52452542137342,1.30712538828048,-0.737921068019025,-8.79949453439292,-4.45246955876189,-1.14121110154977,6.33682274171223,-2.99269769616875,-1.51890129460534,-1.97470641256892,-7.99760677248899,-2.43717630744876
"16",8.29226027944022,6.06352838897466,-1.36069429459952,9.23284295567136,2.68244238070169,5.4470913478468,7.99850778870251,8.11169626189101,4.82099337537985,6.59279870481444,5.66328172822746,11.6237199022996,1.51951615315461,-0.481230287844107,2.48734397900176,13.9866414030617,12.8067565664779,12.4068089330761,14.6323380324191,6.4281562591543,8.04986399337492,5.32320169081323,-2.28491571235464,-0.249102448511372,-3.35508219308791,0.983185803330146,1.43988497311974,-4.66598551577877,-3.64330458679984,-2.09876640050681,8.36544669685167,1.51587923398523,-0.687701757554674,-1.32524663401568,-0.561638676381537,-0.401037011281838,0.290774478365614,-4.14576368109261,0.795527904997017,-6.85762356981126,-10.4700463389865,-8.64978552252141,-7.96619762755626,-13.4581100989386,-4.18027265399562,-12.7518855747516,-6.50969948258161,-9.46316939237632,-10.1035932568881,-10.8699035595344,-13.3597621389893,-11.5381001723698,-7.27387903923348,-8.07466045461347,-10.4879229452654,-5.53918571664938,-4.2411586072016,-5.82938583936401,-9.71073332662693,-1.25559878965211,3.16454828952826,3.22420728668833,-2.95932471926451,-6.68529147564185,-6.65908146542089,5.54286951598989,-2.03818310771025,-0.311167035265734,-4.28706065296078,6.29163629491361,0.428230995326484,2.09598472316596,-4.25028401995325,3.2479958818919,-1.3036012341039,-4.63912984119962,0.419578468452304,5.64198693464216,1.6985434183721,-6.58367964509097,-0.786376029097179,4.26177275667921,7.17805372493737,-3.07560029080033,5.15477380838287,-2.12947541808779,-1.34784739879928,-1.52861063379625,9.36381144811928,5.01249471060819,1.76614057204946,-3.14935287257544,-5.94055926872806,-0.22166868798137,7.63218444449622,-2.4124963275036,1.26650457981079,0.853937002119097,-5.47651330415231,0.957419887093468
"17",7.86051905305311,7.60465108539835,3.87170060184322,13.0922277645249,1.9893968378287,5.87268749321673,7.69631122130997,8.4086616750901,6.60678374170481,8.45654101540712,6.89017808985096,14.584024057734,5.93378310847806,1.30995596109818,1.02710574286866,14.776317004909,14.602677392814,11.2297995260958,14.5770634221785,8.86225779782586,4.11933225083522,4.41137912520398,-4.46521976148603,0.314835729701786,-3.2704824191886,1.52981206981402,0.526985750414075,-3.41910045278408,-2.85419184874077,-3.91800262451958,3.94956503168249,3.72222494634065,1.46716757112501,-2.63605192215866,-1.98681030775428,-0.712337825511827,1.66120204107723,-3.59934172237846,-0.65979028011689,-7.80136373850583,-11.3395430343648,-7.67199829990514,-8.77888005991801,-13.1907706082033,-4.43402841056522,-13.5225068646236,-9.94244917571347,-9.82038406572244,-8.67655156310975,-11.8550487202814,-13.9863230672957,-8.48790875635956,-6.67305492557801,-12.277962975788,-1.69843698989337,-7.27279887300522,-3.49130142733782,-6.24378149041343,-12.7463612049547,3.26538377152144,2.9956971828051,2.2879836377212,-1.78195357600963,-9.90391736216362,-6.81779034592844,3.84409327099119,-4.06468566514381,-1.39465345026477,-5.39067876897471,4.48903975436555,-0.275315154758443,1.91643871498137,-6.03421720360409,0.963500598622434,-3.52482363544661,-1.36689742604433,-0.320583113271242,6.91745840932973,-0.645741047441408,-6.97604486056914,-0.596483611008634,6.60840822583397,10.0915958364026,-2.00172617230056,3.86138036957264,3.81885957193607,-0.475736534927308,-1.68305835007897,9.03051720470289,5.00497061059546,6.07978933300588,-5.78531553905428,-1.73948196986705,2.38540185426532,9.49819631883518,-2.8810035042758,5.36098601445708,2.25328167123314,-2.61546044776243,2.99192326535561
"18",8.34158284488096,9.9398229526362,3.81410063548435,13.642114630738,2.10951247245132,8.30194977195518,8.81251244091842,8.54022169684654,8.94045301173222,8.85258864259027,4.23357276799553,15.0788504049148,4.327359098778,-0.93233149576319,3.96263095282681,14.7610112218123,16.7735639872626,11.6456652791554,14.839079009288,8.48277599995555,6.33298859851253,5.63017194452188,-4.51658959255547,0.130702171657994,-4.39936356930965,2.5409315709057,1.68135935768799,-7.94429941853288,-3.17856569000995,-7.39033221762735,5.54847195258725,6.22264083624245,3.6651265252804,-4.13329593835329,-1.08283857886447,-0.120823427507735,0.124030130845626,-1.94233730199565,-0.288038056143667,-6.84473535681342,-11.285017579048,-9.04079671740648,-5.28642250925044,-11.8242959358474,-4.94104387566559,-13.7940583997033,-9.12278256744982,-9.22668345511745,-11.880319225872,-13.4566846948905,-12.934924629851,-8.91657920348838,-8.08302982624532,-11.1849120131149,-10.5707942279739,-6.83467482207872,-5.72071526628273,-9.6323311260994,-12.2365044765924,0.795875727931912,3.20118594420147,1.13279529936131,-2.46669523627466,-9.52718179976293,-4.31692246900705,2.64979047687965,-3.13574513290474,-0.144875026180243,-6.22656703281969,4.62370467745605,-2.534050184969,0.958766438611594,-7.47928258964677,-0.00706245151439644,-2.69578422730436,-5.83441247898573,-2.42211190349723,3.61713184207925,-0.663084298058914,-7.91114127605444,0.846017285322699,4.82812863500438,11.3452708728609,-0.712460984139784,3.50643056164824,3.12329577031664,3.17795501811246,-0.958852498882683,9.53086275860025,5.67056788608916,7.52403292763088,-4.61019246500516,-1.40239409867518,4.6498302525304,13.3993395452787,-0.225710419373907,6.38145470954944,5.06587732186107,-4.63634532949017,7.29688774939623
"19",8.24154913060844,7.00412088481355,7.76684230763659,14.9821964527483,2.28866478726037,6.4856407266238,9.1393020681924,7.90560581872178,7.00843560218584,8.54762748359971,4.897991265377,13.3186854233754,3.79158203669076,1.42383161853904,0.0311524402457497,18.0021563011775,15.5870102583657,11.6387749020083,15.0747428304139,6.49280677956114,4.98456710725653,4.28434649323822,-4.34320452260776,0.275362286753361,-3.37907878697051,3.12567474190669,2.17897486209909,-5.0292031409121,-6.71583255663988,-8.7101755733124,4.48682665372977,7.29586644561091,3.26045890820426,-2.9328270398265,-2.39474553708838,-0.498071343118666,0.290845636990005,-1.98666529388702,0.974382731249413,-9.10541892691508,-12.8399151771608,-11.3753213239303,-8.60156507966222,-16.6149706966431,-5.2976573231485,-16.497285250664,-9.82928234041665,-11.0285927359262,-12.3283380704774,-12.9182655466616,-15.0504760325883,-9.69419629492528,-6.90482010289221,-11.322321394665,-1.78981687409399,-6.72406235575065,-5.03274566482846,-7.39637691961498,-11.3333860246221,0.987766931161756,-1.20181922300654,1.65036452744582,-3.79386834394063,-9.36601920190157,-6.33745510989458,1.90634791846602,-4.73034023503273,-1.56909957348806,-5.72450380446757,2.73652553721481,-1.05029475307373,0.357013554855365,-7.2423675560239,1.1580859008371,-3.98731954326743,-0.546029211655527,-1.16100843837904,1.99686018380764,-2.90873057144366,-9.89818314586326,1.95120858614244,6.86005500036422,13.1727598279214,-2.27938695910203,4.21934092168023,3.54304521833083,1.42758764292884,-0.208182169719185,12.2888918830518,7.90571644273785,7.75038254798457,-2.73784503172049,0.6632103715571,5.97780027377712,14.7479111015743,-2.88665245941342,7.00620830893506,6.02230279720914,-3.28626325461633,5.13397952855309
"20",7.18679571723013,7.06023094294305,4.46418626681117,13.5790204253359,1.83938120691284,9.51627991831576,9.09250022500466,9.39447882628504,4.91232157417251,9.81575719668467,4.99911491583293,15.4998110251244,2.90219774345409,0.527593218769412,2.9215086857935,14.1626340490898,16.288291676297,14.4815484498303,13.8795802485288,5.41703219015652,5.5683332444917,3.8550393829977,-3.40004140300273,-2.41019017657251,-5.46792145850179,3.00635776168979,-0.508356634273189,-4.19094586701706,-8.31221950398092,-6.28231820142889,9.08991801976187,5.75389891951253,4.11546948132003,-5.2724568704656,-0.483272748208983,0.917971768147645,-0.322531578425356,-1.93095023291977,-0.700375332772171,-6.15218289151079,-11.9989388035584,-11.3974262520703,-8.39279650175499,-17.4542429735287,-6.91871866773338,-15.1493414886599,-10.4358375776896,-10.2736145341415,-12.1375538102328,-14.8573807703931,-16.9262559399709,-10.2861710526345,-10.7039402450847,-11.6168848732873,-10.7256254409435,-7.34127945921303,-8.65194269159153,-10.9289137494585,-13.2520797988237,-0.0733409432293699,-4.0495387964994,0.990208594560439,-7.28019947830886,-8.76688971445728,-6.06966735179475,2.2046427069854,-5.39703676029505,-4.00214794008581,-5.43898052660053,7.05414297926272,-3.94083884887361,1.40006861688828,-10.8117223625975,-1.4741692358017,-5.0598896155603,-8.84108650502435,0.632018323960506,3.72476404006095,-3.85445792706583,-11.510863391315,0.300597402844976,7.09300934097189,14.9184461596714,-0.394391626568611,2.35828738011307,2.42707827532926,3.52105702868545,0.15804932993501,13.8222450866507,6.80126816187223,8.78780219145616,-4.32015410805889,-1.05730056504016,4.24191103873536,12.3705520005657,-1.2283070213191,7.41435659303813,3.42148124091726,-3.77217588811746,8.38917113107862
"21",8.31063918371229,12.5640307292317,7.140623477244,15.5773181941178,2.62690084673577,8.98249494732877,8.41351815987011,11.2458725359766,3.54143731884565,6.59001084406872,6.74746559421891,14.3344415118214,7.53214371793992,1.41980940519539,1.93294388824748,16.4213329827205,18.1245399384141,14.4085848510884,14.020927723521,6.04346062259089,7.98720930346772,3.81067005323611,-3.25489858619996,0.0728397152686504,-6.78118425563309,3.98076629115811,3.68119943345681,-1.51875556871693,-9.56152978473197,-5.71058548608058,6.94829721775716,7.46135965970316,2.83565357210349,-3.37969801450871,0.829543459913054,-1.8045896059021,-0.587355955923769,-3.1003164372674,-1.33960486703254,-7.34433215723456,-11.3971517843116,-11.9413152425225,-9.50373527728543,-13.55941900712,-7.32217157714028,-15.4846618677982,-11.2333127674605,-11.7831970682285,-12.9492972477594,-13.4461182178449,-16.6291704208561,-12.5886575700458,-9.36005219436456,-11.6942363358111,-3.34463433701304,-8.96895165299154,-9.28874839334186,-10.3354197973346,-10.2840076187687,0.614288849231038,-2.03273801599671,1.44259043060056,-8.17656030804303,-10.5040311587863,-5.8993287506606,1.7163937084654,-8.18714690094658,-4.24987338844128,-4.53404996572135,-2.54156032375031,-4.7634660708164,1.20962578970451,-9.63383339278733,-2.37431106960537,-7.61934930666613,0.488297972037974,-2.93528481179918,3.47467733582821,-4.6747222366701,-13.1398549691153,1.09174125136414,5.47475171441577,13.9470227409186,-0.962577878054198,3.9025006610713,2.70543437550226,2.64050968810759,0.259712891185756,11.8454328386383,8.85767377422837,6.40256762532231,-6.07265107489836,0.0833247596863051,3.00938989906644,11.4495343700471,-2.592299990274,7.1145642096502,0.361082816095309,-1.85376967400408,8.75432851477787
"22",10.0039382671746,14.5389149106899,5.27429695214145,12.2255780349769,2.82206291523794,12.8498037751841,8.5306326472582,12.5600179558353,5.61235986019229,8.52110815219644,7.50494312834805,17.9106298629718,6.48387333048521,2.44826902311977,3.29593483845321,13.948851850731,18.6414645149311,14.3311564162264,18.8968515351688,7.69710538768121,6.89954953899112,0.95457814602158,-3.35880002715895,-1.89571576677632,-6.83031239409877,0.364650010067612,3.17391259119994,-4.23846980815824,-9.09649347130364,-7.21823915200423,5.98710186614211,4.27381853842035,0.960826111403335,-2.87934348397851,1.85441955079855,0.94659675948747,-2.5798931209043,-4.18025183738544,-1.14647620831948,-8.06660318202454,-14.1170731912798,-8.98152109894772,-11.2768773723622,-18.2716274741829,-9.28867612385343,-17.6661356148065,-8.69164978476259,-11.630647819101,-11.4284097142969,-13.1009322980834,-14.9303587916315,-12.2564465711983,-11.104207214575,-11.8377861415679,-11.3054125457098,-6.79889671855013,-9.31902754098491,-11.6123161937227,-15.1905499546172,-0.413444798644593,-2.62721219978723,3.46637357937723,-9.67918145339633,-11.0629148646295,-8.01389756344174,1.16181210274297,-6.39517046822302,-3.79693836141136,-5.56942654596431,2.48485792586936,-5.11616032816266,1.00825605669199,-8.89883491492042,-1.4374371861001,-7.95159262160932,-9.40098296802344,2.54667554276261,4.35036328110479,-5.5162126034337,-12.6088843438645,-1.75289382083856,3.7349997017296,9.70496640662944,-6.77817997068542,2.26711079048401,2.38115790568647,-0.429609000848615,-0.633346221863451,7.85921929795208,3.21426112464209,3.45733368461519,-8.32058364469537,-2.00700000775556,4.68180548224517,10.930852282187,-3.71851202890279,1.97456602653053,-5.72903604928614,-4.30732328820027,6.47947637714102
"23",7.37305087897389,12.348176287171,5.05477440894303,15.1512536925883,4.18424737830736,8.04737609348771,8.64769378756223,9.67087256306476,4.17676929451116,11.4517191701621,7.97886670340305,15.8009624177944,6.1894532076247,2.86034354720085,2.08494549473264,13.6681097374759,16.4205993398271,16.6215260630478,18.4566446563615,6.47186922417443,4.84399957556616,-0.930907651055429,-3.58491609950953,-0.595476227630072,-6.44133936795943,0.97042576254629,2.05318200233559,-5.05782588458327,-8.65041835522182,-5.02728476440158,8.39132987665787,4.75269218314268,0.440017197355756,-6.62584966712722,1.79729135088239,-2.6128215775635,-3.30314067397385,-4.12970347021052,-2.14578011708217,-7.44431907314372,-13.0479578898651,-8.39262917928034,-7.30486781577769,-18.3692864154586,-10.3327871033341,-17.1449622185225,-12.8774849023706,-11.8536608952059,-13.4513226220608,-12.3566223448391,-14.554936451266,-14.5419217462221,-10.0474585019597,-12.5469974406664,-3.21564602132195,-8.97901974984281,-12.0094820997177,-11.6540492150057,-12.0684755662611,-0.484051226263372,-4.01020932047752,3.03349869256462,-9.11459373769042,-10.0370377132537,-7.9771015237937,4.23966466730275,-7.31331517260422,-1.91081489579819,-5.95870007777447,-1.04666532546633,-5.88185948239363,3.80700550627889,-13.3209984715521,-0.568907057854513,-6.64486218191257,-0.353169581182991,3.32074067995666,3.79544615932364,-3.73452353647463,-17.0112913777441,-3.15813955398199,0.443958710938163,6.32277468495139,-8.38521547247482,0.395746788572921,-0.861554752659667,-4.60495645224592,0.918906928621425,3.85082898037659,0.269499822353445,2.12063605774194,-9.50168117719475,-3.99894338144959,2.43862000711168,7.92401364183353,-7.1103253001537,-1.56017952662462,-7.20633506535233,-5.37573255556956,4.71531353200516
"24",7.98101329789174,10.69577762985,8.54777079481633,13.5229218281369,6.09182942521594,10.3488245378309,11.9395293443095,11.433551249375,3.91931362861197,13.3435580101837,8.21478271672649,18.1593909914359,8.19442258066573,1.68091713103654,2.99155685428614,13.7390867312088,18.1529171819383,14.6927734282551,15.4398332783439,11.0977739409079,1.39814110698557,0.680528328032113,-2.52039410287611,-0.734824429601511,-5.08709229649111,1.55585029504227,3.62426539091421,-1.95368136892545,-8.44962024183563,-4.93097856201268,5.66593581685694,4.95084486558403,-0.170740753523645,-1.94953773350663,1.57754834542623,-0.795062212319434,-3.63537574427302,-4.52649991716559,0.369314566333307,-8.02938342118393,-15.1468856144604,-10.0212455746609,-8.83550112197825,-15.8993140371656,-9.07941035105919,-20.7235905647559,-15.956595762154,-11.2994566760585,-11.573124483881,-13.3238237874376,-14.7403085350019,-12.4857806189502,-13.5373089347881,-13.1567227011089,-10.4289040427945,-8.12097503700307,-12.8539684136175,-12.3071689467052,-17.8892131074371,1.32521488909159,-5.9962081967051,4.9359563265076,-9.3056265846461,-9.97838749105196,-7.06982933353644,5.59114658880984,-5.0524475214967,-1.88645673915602,-2.37934191696193,2.11503323383182,-6.16830028435697,1.98705068544828,-11.9934712202674,-0.787328288718184,-7.48627819533065,-8.12992103041075,2.05541183954603,2.79216865283377,-1.41791785570486,-11.2173956610816,-7.74504271583091,-1.96246248220228,5.46350079704768,-10.3896475298693,1.02864224877389,-2.48199683289387,-3.94167897793993,-3.94376970903672,3.20181277836149,1.10666627164538,-0.0288692914086131,-9.69105713802619,-4.99339150677715,1.96742876155952,5.71582237403199,-8.39851632472854,-1.25045094957734,-9.40314788529811,-9.56516778841784,4.89359479475952
"25",8.60388902464492,8.96041621424486,7.46902839673891,17.2559376165166,7.10327790417458,9.71219935342883,13.6602202248865,12.470709442558,5.35234119727526,14.092756983085,10.432777064483,18.8337043827132,7.49302728261136,5.08942586900931,6.11267624982328,13.8061068479339,17.1590671158458,14.8397769018855,15.421183735644,9.37614602901386,3.70852643470072,0.290947783122316,-2.52653946537625,-0.749484832994335,-4.87411191941992,0.0485053092196323,4.92821295801727,-5.45788046262635,-8.23167840939302,-7.08719246823648,9.16438695164745,5.98936255860644,-1.79390789079479,-3.68976369585674,1.18879131255731,-1.25566050793648,-2.83921245240332,-8.51056242274979,-1.21916786919689,-7.19332678477178,-16.0793418866564,-9.43897113153616,-8.48218169968598,-20.7084748669655,-9.62623924909204,-18.0786082829505,-13.2102194608955,-12.6016633544396,-14.7168254650967,-11.7354936307524,-17.0745772030657,-16.1810107905542,-13.014832492979,-13.4261847700689,-0.99612476734702,-7.74780850594382,-13.5099872654706,-14.0642618044317,-16.9562348704113,1.66137298400771,-6.01437366593534,2.24857947140125,-6.28982870717005,-9.38794751459573,-8.52518687011976,5.62072435036857,-8.12021631123027,-1.2342779815301,-4.83372969905673,2.19685123630451,-8.05306509034245,3.16832037796252,-12.9988450644069,-3.43022340775757,-3.5923785195758,0.0919436317059645,3.55079989761319,1.20205017558476,-1.98206000994235,-14.6651186222184,-9.53058727471259,-3.66521475007016,7.22193064005516,-13.0057900835452,-2.60670409728441,-3.65618538222692,-6.25172451888378,-3.45388343906317,1.75609152282644,-2.32031961603762,-0.0552762162222851,-12.6490819897223,-6.02635971388125,-0.362773634169022,5.12028109381242,-8.01829587345727,-1.75690544028088,-9.37785166804806,-11.2769467312789,-0.0214171688637843
